Date,License Plate,Description,Camera,Site
10/28/2025 01:05:08 PM UTC,LF74TTE,,CB52-E Bullet Camera,Coventry
10/28/2025 12:58:02 PM UTC,KN75JZF,,CB52-E Bullet Camera,Coventry
10/28/2025 12:52:47 PM UTC,LC12RKJ,,CB52-E Bullet Camera,Coventry
10/28/2025 12:45:36 PM UTC,LG61TLK,,CB52-E Bullet Camera,Coventry
10/28/2025 12:40:25 PM UTC,DE68XUR,,CB52-E Bullet Camera,Coventry
10/28/2025 12:33:50 PM UTC,BD24ENH,,CB52-E Bullet Camera,Coventry
10/28/2025 12:30:17 PM UTC,E1000S,,CB52-E Bullet Camera,Coventry
10/28/2025 12:29:23 PM UTC,DL64DB0,,CB52-E Bullet Camera,Coventry
10/28/2025 12:27:43 PM UTC,KU59CZ0,,CB52-E Bullet Camera,Coventry
10/28/2025 12:24:16 PM UTC,KT18YUN,,CB52-E Bullet Camera,Coventry
10/28/2025 12:24:07 PM UTC,FA16MXV,,CB52-E Bullet Camera,Coventry
10/28/2025 12:22:23 PM UTC,LG70TFN,,CB52-E Bullet Camera,Coventry
10/28/2025 12:20:30 PM UTC,R060ARM,,CB52-E Bullet Camera,Coventry
10/28/2025 12:17:11 PM UTC,NU13Y0T,,CB52-E Bullet Camera,Coventry
10/28/2025 12:12:21 PM UTC,DG57BFZ,,CB52-E Bullet Camera,Coventry
10/28/2025 12:02:27 PM UTC,LD57HXH,,CB52-E Bullet Camera,Coventry
10/28/2025 11:56:18 AM UTC,KN75JZF,,CB52-E Bullet Camera,Coventry
10/28/2025 11:55:46 AM UTC,HT220WM,,CB52-E Bullet Camera,Coventry
10/28/2025 11:46:56 AM UTC,KM65VBF,,CB52-E Bullet Camera,Coventry
10/28/2025 11:37:46 AM UTC,BD660VU,,CB52-E Bullet Camera,Coventry
10/28/2025 11:26:50 AM UTC,YM73EFF,,CB52-E Bullet Camera,Coventry
10/28/2025 11:22:00 AM UTC,LT64DY0,,CB52-E Bullet Camera,Coventry
10/28/2025 10:56:53 AM UTC,BV70ZST,,CB52-E Bullet Camera,Coventry
10/28/2025 10:47:50 AM UTC,BA65KXF,,CB52-E Bullet Camera,Coventry
10/28/2025 10:47:28 AM UTC,GV06HZZ,,CB52-E Bullet Camera,Coventry
10/28/2025 10:46:00 AM UTC,EK20V0Y,,CB52-E Bullet Camera,Coventry
10/28/2025 10:40:50 AM UTC,BR68WDS,,CB52-E Bullet Camera,Coventry
10/28/2025 10:34:17 AM UTC,LT64DY0,,CB52-E Bullet Camera,Coventry
10/28/2025 10:32:54 AM UTC,AHIIGDH,,CB52-E Bullet Camera,Coventry
10/28/2025 10:09:19 AM UTC,FM14RPX,,CB52-E Bullet Camera,Coventry
10/28/2025 10:07:32 AM UTC,GU59X0L,,CB52-E Bullet Camera,Coventry
10/28/2025 09:52:43 AM UTC,SG67DYN,,CB52-E Bullet Camera,Coventry
10/28/2025 09:51:25 AM UTC,BP21WGU,,CB52-E Bullet Camera,Coventry
10/28/2025 09:47:52 AM UTC,BX12DJF,,CB52-E Bullet Camera,Coventry
10/28/2025 09:40:07 AM UTC,BR18FJE,,CB52-E Bullet Camera,Coventry
10/28/2025 09:39:15 AM UTC,RF73WMT,,CB52-E Bullet Camera,Coventry
10/28/2025 09:29:18 AM UTC,HT62CWD,,CB52-E Bullet Camera,Coventry
10/28/2025 09:20:48 AM UTC,BU20YST,,CB52-E Bullet Camera,Coventry
10/28/2025 09:08:45 AM UTC,BX64L0H,,CB52-E Bullet Camera,Coventry
10/28/2025 09:06:06 AM UTC,WH17AR0,,CB52-E Bullet Camera,Coventry
10/28/2025 09:05:16 AM UTC,0Y64EUJ,,CB52-E Bullet Camera,Coventry
10/28/2025 09:01:31 AM UTC,CE69CYC,,CB52-E Bullet Camera,Coventry
10/28/2025 09:00:00 AM UTC,0W25RYC,,CB52-E Bullet Camera,Coventry
10/28/2025 08:57:23 AM UTC,BR68EXA,,CB52-E Bullet Camera,Coventry
10/28/2025 08:56:04 AM UTC,PF24VTD,,CB52-E Bullet Camera,Coventry
10/28/2025 08:52:27 AM UTC,BT18UHF,,CB52-E Bullet Camera,Coventry
10/28/2025 08:44:49 AM UTC,E1000,,CB52-E Bullet Camera,Coventry
10/28/2025 08:44:19 AM UTC,MX200VS,,CB52-E Bullet Camera,Coventry
10/28/2025 08:40:37 AM UTC,HT16JNU,,CB52-E Bullet Camera,Coventry
10/28/2025 08:40:03 AM UTC,YJ19TDU,,CB52-E Bullet Camera,Coventry
10/28/2025 08:37:00 AM UTC,AK70YBV,,CB52-E Bullet Camera,Coventry
10/28/2025 08:31:38 AM UTC,DL64DB0,,CB52-E Bullet Camera,Coventry
10/28/2025 08:28:39 AM UTC,BR68EXA,,CB52-E Bullet Camera,Coventry
10/28/2025 08:28:05 AM UTC,BW16RF0,,CB52-E Bullet Camera,Coventry
10/28/2025 08:17:26 AM UTC,DY66AV0,,CB52-E Bullet Camera,Coventry
10/28/2025 08:15:13 AM UTC,DS21Y0P,,CB52-E Bullet Camera,Coventry
10/28/2025 08:12:04 AM UTC,GY58WEA,,CB52-E Bullet Camera,Coventry
10/28/2025 07:49:45 AM UTC,D5NAG,,CB52-E Bullet Camera,Coventry
10/28/2025 07:41:08 AM UTC,LG72EBM,,CB52-E Bullet Camera,Coventry
10/28/2025 07:40:07 AM UTC,NU13Y0T,,CB52-E Bullet Camera,Coventry
10/28/2025 07:19:55 AM UTC,VK61BXN,,CB52-E Bullet Camera,Coventry
10/28/2025 07:09:16 AM UTC,BX65UHB,,CB52-E Bullet Camera,Coventry
10/28/2025 07:05:29 AM UTC,C0V2DUV,,CB52-E Bullet Camera,Coventry
10/28/2025 06:22:02 AM UTC,BR68EXA,,CB52-E Bullet Camera,Coventry
10/28/2025 06:15:23 AM UTC,LR24FVG,,CB52-E Bullet Camera,Coventry
10/28/2025 04:45:09 AM UTC,LM65YBF,,CB52-E Bullet Camera,Coventry
10/28/2025 03:45:20 AM UTC,NV14AVC,,CB52-E Bullet Camera,Coventry
10/28/2025 02:54:14 AM UTC,NJ74HWF,,CB52-E Bullet Camera,Coventry
10/28/2025 01:04:16 AM UTC,FT62ELH,,CB52-E Bullet Camera,Coventry
10/27/2025 11:46:03 PM UTC,HS68YQG,,CB52-E Bullet Camera,Coventry
10/27/2025 11:35:54 PM UTC,FV07VGP,,CB52-E Bullet Camera,Coventry
10/27/2025 11:00:57 PM UTC,RE12JJV,,CB52-E Bullet Camera,Coventry
10/27/2025 11:00:36 PM UTC,0V10PZR,,CB52-E Bullet Camera,Coventry
10/27/2025 10:52:18 PM UTC,BF72PMV,,CB52-E Bullet Camera,Coventry
10/27/2025 10:51:47 PM UTC,LJ66HYL,,CB52-E Bullet Camera,Coventry
10/27/2025 10:50:15 PM UTC,BN64KLA,,CB52-E Bullet Camera,Coventry
10/27/2025 10:06:58 PM UTC,VF22BJW,,CB52-E Bullet Camera,Coventry
10/27/2025 09:43:17 PM UTC,BP150SG,,CB52-E Bullet Camera,Coventry
10/27/2025 09:30:20 PM UTC,AKL72DU,,CB52-E Bullet Camera,Coventry
10/27/2025 09:03:34 PM UTC,6G20U,,CB52-E Bullet Camera,Coventry
10/27/2025 09:01:37 PM UTC,C14LYX,,CB52-E Bullet Camera,Coventry
10/27/2025 08:57:22 PM UTC,SD13T7J,,CB52-E Bullet Camera,Coventry
10/27/2025 08:42:39 PM UTC,RE12JJV,,CB52-E Bullet Camera,Coventry
10/27/2025 08:20:02 PM UTC,0V10PZR,,CB52-E Bullet Camera,Coventry
10/27/2025 08:12:24 PM UTC,FL71G0J,,CB52-E Bullet Camera,Coventry
10/27/2025 08:05:44 PM UTC,AU68Z70,,CB52-E Bullet Camera,Coventry
10/27/2025 07:44:18 PM UTC,VX66WCR,,CB52-E Bullet Camera,Coventry
10/27/2025 07:32:45 PM UTC,LR16MKC,,CB52-E Bullet Camera,Coventry
10/27/2025 07:22:42 PM UTC,FE67XPF,,CB52-E Bullet Camera,Coventry
10/27/2025 07:07:45 PM UTC,YF18KZZ,,CB52-E Bullet Camera,Coventry
10/27/2025 07:00:14 PM UTC,PX54WSU,,CB52-E Bullet Camera,Coventry
10/27/2025 06:56:57 PM UTC,HS17PP0,,CB52-E Bullet Camera,Coventry
10/27/2025 06:44:43 PM UTC,FN69UUX,,CB52-E Bullet Camera,Coventry
10/27/2025 06:11:26 PM UTC,S900RUS,,CB52-E Bullet Camera,Coventry
10/27/2025 06:04:37 PM UTC,SA10JVC,,CB52-E Bullet Camera,Coventry
10/27/2025 06:00:55 PM UTC,YC590WJ,,CB52-E Bullet Camera,Coventry
10/27/2025 05:38:55 PM UTC,WV75PXR,,CB52-E Bullet Camera,Coventry
10/27/2025 05:35:43 PM UTC,A7YFV,,CB52-E Bullet Camera,Coventry
10/27/2025 05:27:52 PM UTC,L020PUH,,CB52-E Bullet Camera,Coventry
10/27/2025 05:26:09 PM UTC,YCIJFX,,CB52-E Bullet Camera,Coventry
10/27/2025 05:25:36 PM UTC,BX20FBG,,CB52-E Bullet Camera,Coventry
10/27/2025 05:23:22 PM UTC,LF247RT,,CB52-E Bullet Camera,Coventry
10/27/2025 05:22:57 PM UTC,LG72DVY,,CB52-E Bullet Camera,Coventry
10/27/2025 05:08:24 PM UTC,LG72DW2,,CB52-E Bullet Camera,Coventry
10/27/2025 05:05:47 PM UTC,CV61UEH,,CB52-E Bullet Camera,Coventry
10/27/2025 05:03:52 PM UTC,DY61LFA,,CB52-E Bullet Camera,Coventry
10/27/2025 04:59:19 PM UTC,BL19KKP,,CB52-E Bullet Camera,Coventry
10/27/2025 04:53:25 PM UTC,PF23EXB,,CB52-E Bullet Camera,Coventry
10/27/2025 04:49:53 PM UTC,LS67GKK,,CB52-E Bullet Camera,Coventry
10/27/2025 04:33:58 PM UTC,WV69EBM,,CB52-E Bullet Camera,Coventry
10/27/2025 04:32:31 PM UTC,YFZ5929,,CB52-E Bullet Camera,Coventry
10/27/2025 04:31:07 PM UTC,YD67BZW,,CB52-E Bullet Camera,Coventry
10/27/2025 04:22:21 PM UTC,C0VCDUAV,,CB52-E Bullet Camera,Coventry
10/27/2025 04:20:53 PM UTC,HY64ZB0,,CB52-E Bullet Camera,Coventry
10/27/2025 04:17:58 PM UTC,LT61ZNB,,CB52-E Bullet Camera,Coventry
10/27/2025 04:06:39 PM UTC,RJ11PMY,,CB52-E Bullet Camera,Coventry
10/27/2025 03:52:31 PM UTC,FG62JYB,,CB52-E Bullet Camera,Coventry
10/27/2025 03:41:11 PM UTC,LG07AUX,,CB52-E Bullet Camera,Coventry
10/27/2025 03:20:38 PM UTC,NU74HWF,,CB52-E Bullet Camera,Coventry
10/27/2025 03:15:56 PM UTC,0V10PZR,,CB52-E Bullet Camera,Coventry
10/27/2025 03:15:31 PM UTC,RE12JJV,,CB52-E Bullet Camera,Coventry
10/27/2025 03:12:04 PM UTC,BF61YAX,,CB52-E Bullet Camera,Coventry
10/27/2025 03:00:15 PM UTC,KV12XUS,,CB52-E Bullet Camera,Coventry
10/27/2025 02:34:29 PM UTC,BX65UHB,,CB52-E Bullet Camera,Coventry
10/27/2025 01:49:37 PM UTC,DWN72CNA,,CB52-E Bullet Camera,Coventry
10/27/2025 01:37:41 PM UTC,PF68ZTZ,,CB52-E Bullet Camera,Coventry
10/27/2025 01:22:37 PM UTC,DY66AV0,,CB52-E Bullet Camera,Coventry
10/27/2025 01:15:44 PM UTC,CK13JYR,,CB52-E Bullet Camera,Coventry
10/27/2025 12:57:47 PM UTC,YA160BG,,CB52-E Bullet Camera,Coventry
10/27/2025 12:53:37 PM UTC,WN720DY,,CB52-E Bullet Camera,Coventry
10/27/2025 12:50:34 PM UTC,L064WSY,,CB52-E Bullet Camera,Coventry
10/27/2025 12:41:39 PM UTC,FA16MXV,,CB52-E Bullet Camera,Coventry
10/27/2025 12:40:30 PM UTC,R060ARM,,CB52-E Bullet Camera,Coventry
10/27/2025 12:39:21 PM UTC,BX20FBG,,CB52-E Bullet Camera,Coventry
10/27/2025 12:31:49 PM UTC,P99TER,,CB52-E Bullet Camera,Coventry
10/27/2025 12:25:51 PM UTC,R008YKE,,CB52-E Bullet Camera,Coventry
10/27/2025 12:22:43 PM UTC,FG73SYE,,CB52-E Bullet Camera,Coventry
10/27/2025 12:17:25 PM UTC,BX20FBG,,CB52-E Bullet Camera,Coventry
10/27/2025 12:09:32 PM UTC,KF18UVN,,CB52-E Bullet Camera,Coventry
10/27/2025 11:46:39 AM UTC,SK74BFF,,CB52-E Bullet Camera,Coventry
10/27/2025 11:44:35 AM UTC,GL67RRX,,CB52-E Bullet Camera,Coventry
10/27/2025 11:42:20 AM UTC,AJ57CBX,,CB52-E Bullet Camera,Coventry
10/27/2025 11:42:13 AM UTC,BK74LXV,,CB52-E Bullet Camera,Coventry
10/27/2025 11:33:36 AM UTC,R060ARM,,CB52-E Bullet Camera,Coventry
10/27/2025 11:30:57 AM UTC,PF682T2,,CB52-E Bullet Camera,Coventry
10/27/2025 11:13:12 AM UTC,FV07VCP,,CB52-E Bullet Camera,Coventry
10/27/2025 11:12:11 AM UTC,AJ86LKY,,CB52-E Bullet Camera,Coventry
10/27/2025 10:38:09 AM UTC,BV24FWM,,CB52-E Bullet Camera,Coventry
10/27/2025 10:31:25 AM UTC,DL64D80,,CB52-E Bullet Camera,Coventry
10/27/2025 10:21:10 AM UTC,EA21YXR,,CB52-E Bullet Camera,Coventry
10/27/2025 10:17:28 AM UTC,BN68HMJ,,CB52-E Bullet Camera,Coventry
10/27/2025 08:49:44 AM UTC,BF70BFA,,CB52-E Bullet Camera,Coventry
10/27/2025 08:41:28 AM UTC,LG72DWP,,CB52-E Bullet Camera,Coventry
10/27/2025 08:36:17 AM UTC,YB19VSZ,,CB52-E Bullet Camera,Coventry
10/27/2025 08:30:39 AM UTC,MA21VHG,,CB52-E Bullet Camera,Coventry
10/27/2025 08:28:01 AM UTC,LX25HWK,,CB52-E Bullet Camera,Coventry
10/27/2025 08:22:10 AM UTC,LG22AZ0,,CB52-E Bullet Camera,Coventry
10/27/2025 08:09:32 AM UTC,DY66AV0,,CB52-E Bullet Camera,Coventry
10/27/2025 08:06:26 AM UTC,NU13Y0T,,CB52-E Bullet Camera,Coventry
10/27/2025 08:05:56 AM UTC,LM23FAF,,CB52-E Bullet Camera,Coventry
10/27/2025 07:52:01 AM UTC,D5NAG,,CB52-E Bullet Camera,Coventry
10/27/2025 07:41:01 AM UTC,BW16RF0,,CB52-E Bullet Camera,Coventry
10/27/2025 07:22:59 AM UTC,AY22ZZF,,CB52-E Bullet Camera,Coventry
10/27/2025 06:57:23 AM UTC,VK61BXN,,CB52-E Bullet Camera,Coventry
10/27/2025 06:43:09 AM UTC,LG72DWL,,CB52-E Bullet Camera,Coventry
10/27/2025 06:25:47 AM UTC,DL64D70,,CB52-E Bullet Camera,Coventry
10/27/2025 06:21:46 AM UTC,LG22AZ0,,CB52-E Bullet Camera,Coventry
10/27/2025 05:50:42 AM UTC,LG720XW,,CB52-E Bullet Camera,Coventry
10/27/2025 05:21:45 AM UTC,LG22AZ0,,CB52-E Bullet Camera,Coventry
10/27/2025 03:37:31 AM UTC,NU74HWF,,CB52-E Bullet Camera,Coventry
10/27/2025 02:11:19 AM UTC,GF14X0Z,,CB52-E Bullet Camera,Coventry
10/27/2025 01:18:53 AM UTC,LG13KUP,,CB52-E Bullet Camera,Coventry
10/27/2025 12:42:56 AM UTC,P0AC,,CB52-E Bullet Camera,Coventry
10/26/2025 11:35:39 PM UTC,LG72DX0,,CB52-E Bullet Camera,Coventry
10/26/2025 10:15:49 PM UTC,CM69WP,,CB52-E Bullet Camera,Coventry
10/26/2025 09:46:41 PM UTC,FV07VSP,,CB52-E Bullet Camera,Coventry
10/26/2025 09:39:12 PM UTC,JA12MAR,,CB52-E Bullet Camera,Coventry
10/26/2025 09:12:22 PM UTC,BG69GEK,,CB52-E Bullet Camera,Coventry
10/26/2025 09:09:40 PM UTC,Y263LAP,,CB52-E Bullet Camera,Coventry
10/26/2025 08:35:13 PM UTC,AU682Z0,,CB52-E Bullet Camera,Coventry
10/26/2025 08:17:10 PM UTC,LG72DXD,,CB52-E Bullet Camera,Coventry
10/26/2025 08:03:21 PM UTC,LM59FKX,,CB52-E Bullet Camera,Coventry
10/26/2025 08:03:19 PM UTC,BX70NV0,,CB52-E Bullet Camera,Coventry
10/26/2025 07:15:27 PM UTC,0V10PZR,,CB52-E Bullet Camera,Coventry
10/26/2025 07:14:03 PM UTC,LR16MKC,,CB52-E Bullet Camera,Coventry
10/26/2025 07:08:56 PM UTC,S900RUS,,CB52-E Bullet Camera,Coventry
10/26/2025 07:07:45 PM UTC,A7YFV,,CB52-E Bullet Camera,Coventry
10/26/2025 06:48:42 PM UTC,FSZ2687,,CB52-E Bullet Camera,Coventry
10/26/2025 06:32:27 PM UTC,FL67XPJ,,CB52-E Bullet Camera,Coventry
10/26/2025 06:11:16 PM UTC,0V10PZR,,CB52-E Bullet Camera,Coventry
10/26/2025 06:04:47 PM UTC,GV05HZZ,,CB52-E Bullet Camera,Coventry
10/26/2025 06:02:31 PM UTC,BG69GEK,,CB52-E Bullet Camera,Coventry
10/26/2025 05:34:43 PM UTC,DG12YSV,,CB52-E Bullet Camera,Coventry
10/26/2025 05:14:50 PM UTC,BN64KLA,,CB52-E Bullet Camera,Coventry
10/26/2025 05:02:03 PM UTC,PE15WZU,,CB52-E Bullet Camera,Coventry
10/26/2025 04:50:37 PM UTC,KD07MAV,,CB52-E Bullet Camera,Coventry
10/26/2025 04:43:11 PM UTC,SA10JVC,,CB52-E Bullet Camera,Coventry
10/26/2025 04:40:00 PM UTC,FN69UUX,,CB52-E Bullet Camera,Coventry
10/26/2025 04:39:51 PM UTC,SL72LYP,,CB52-E Bullet Camera,Coventry
10/26/2025 04:22:42 PM UTC,S900RUS,,CB52-E Bullet Camera,Coventry
10/26/2025 04:21:02 PM UTC,0V10PZR,,CB52-E Bullet Camera,Coventry
10/26/2025 04:17:21 PM UTC,YD65YHF,,CB52-E Bullet Camera,Coventry
10/26/2025 04:16:11 PM UTC,SK74A0W,,CB52-E Bullet Camera,Coventry
10/26/2025 03:50:28 PM UTC,YC18XMW,,CB52-E Bullet Camera,Coventry
10/26/2025 03:42:18 PM UTC,DU67XML,,CB52-E Bullet Camera,Coventry
10/26/2025 03:25:04 PM UTC,LG64GCY,,CB52-E Bullet Camera,Coventry
10/26/2025 03:12:30 PM UTC,LJ14RZY,,CB52-E Bullet Camera,Coventry
10/26/2025 03:06:48 PM UTC,AF17NNV,,CB52-E Bullet Camera,Coventry
10/26/2025 02:59:45 PM UTC,AJ66LKY,,CB52-E Bullet Camera,Coventry
10/26/2025 02:55:26 PM UTC,BD20TXJ,,CB52-E Bullet Camera,Coventry
10/26/2025 02:41:07 PM UTC,YD220CZ,,CB52-E Bullet Camera,Coventry
10/26/2025 02:21:03 PM UTC,BW16RF0,,CB52-E Bullet Camera,Coventry
10/26/2025 02:18:23 PM UTC,KM09EET,,CB52-E Bullet Camera,Coventry
10/26/2025 02:11:57 PM UTC,NU74HWF,,CB52-E Bullet Camera,Coventry
10/26/2025 02:09:29 PM UTC,GV06HZZ,,CB52-E Bullet Camera,Coventry
10/26/2025 02:07:24 PM UTC,HJ05XDC,,CB52-E Bullet Camera,Coventry
10/26/2025 02:06:21 PM UTC,LS67GKK,,CB52-E Bullet Camera,Coventry
10/26/2025 02:02:25 PM UTC,RE12JJV,,CB52-E Bullet Camera,Coventry
10/26/2025 01:51:39 PM UTC,0V10PZR,,CB52-E Bullet Camera,Coventry
10/26/2025 01:32:26 PM UTC,PF68ZTZ,,CB52-E Bullet Camera,Coventry
10/26/2025 01:30:04 PM UTC,KN17XJZ,,CB52-E Bullet Camera,Coventry
10/26/2025 01:13:05 PM UTC,BW63RXC,,CB52-E Bullet Camera,Coventry
10/26/2025 01:10:41 PM UTC,NX18SVY,,CB52-E Bullet Camera,Coventry
10/26/2025 01:09:05 PM UTC,LG72DWU,,CB52-E Bullet Camera,Coventry
10/26/2025 12:55:37 PM UTC,LX19EXH,,CB52-E Bullet Camera,Coventry
10/26/2025 12:55:06 PM UTC,CK13JYR,,CB52-E Bullet Camera,Coventry
10/26/2025 12:36:28 PM UTC,MT69MK0,,CB52-E Bullet Camera,Coventry
10/26/2025 12:32:07 PM UTC,HD21LMX,,CB52-E Bullet Camera,Coventry
10/26/2025 12:32:00 PM UTC,A062KME,,CB52-E Bullet Camera,Coventry
10/26/2025 12:22:52 PM UTC,BD69FXS,,CB52-E Bullet Camera,Coventry
10/26/2025 12:18:34 PM UTC,DE68XUR,,CB52-E Bullet Camera,Coventry
10/26/2025 11:58:18 AM UTC,BX20FBG,,CB52-E Bullet Camera,Coventry
10/26/2025 11:56:10 AM UTC,BD660VU,,CB52-E Bullet Camera,Coventry
10/26/2025 11:54:11 AM UTC,YD220CZ,,CB52-E Bullet Camera,Coventry
10/26/2025 11:38:17 AM UTC,DS06VFU,,CB52-E Bullet Camera,Coventry
10/26/2025 11:38:10 AM UTC,BX20FBG,,CB52-E Bullet Camera,Coventry
10/26/2025 11:36:29 AM UTC,GV06HZZ,,CB52-E Bullet Camera,Coventry
10/26/2025 11:31:36 AM UTC,CA160TC,,CB52-E Bullet Camera,Coventry
10/26/2025 11:24:04 AM UTC,BU20YST,,CB52-E Bullet Camera,Coventry
10/26/2025 11:21:39 AM UTC,FL65ZWU,,CB52-E Bullet Camera,Coventry
10/26/2025 11:17:09 AM UTC,JK12ANK,,CB52-E Bullet Camera,Coventry
10/26/2025 11:16:08 AM UTC,FL70UUJ,,CB52-E Bullet Camera,Coventry
10/26/2025 11:05:06 AM UTC,YB19VSZ,,CB52-E Bullet Camera,Coventry
10/26/2025 11:01:29 AM UTC,AJ66LKY,,CB52-E Bullet Camera,Coventry
10/26/2025 10:54:49 AM UTC,NU74HWF,,CB52-E Bullet Camera,Coventry
10/26/2025 10:40:08 AM UTC,GY58WEA,,CB52-E Bullet Camera,Coventry
10/26/2025 10:39:16 AM UTC,WP19FWH,,CB52-E Bullet Camera,Coventry
10/26/2025 10:38:17 AM UTC,LC12RKJ,,CB52-E Bullet Camera,Coventry
10/26/2025 10:29:20 AM UTC,DL64DB0,,CB52-E Bullet Camera,Coventry
10/26/2025 10:19:08 AM UTC,LX62YMF,,CB52-E Bullet Camera,Coventry
10/26/2025 10:08:02 AM UTC,LF68UPP,,CB52-E Bullet Camera,Coventry
10/26/2025 10:04:31 AM UTC,VA86FKL,,CB52-E Bullet Camera,Coventry
10/26/2025 09:52:04 AM UTC,FV16EWZ,,CB52-E Bullet Camera,Coventry
10/26/2025 09:48:18 AM UTC,PF24VTC,,CB52-E Bullet Camera,Coventry
10/26/2025 07:01:28 AM UTC,LM23FAF,,CB52-E Bullet Camera,Coventry
10/26/2025 03:57:44 AM UTC,BP74RYZ,,CB52-E Bullet Camera,Coventry
10/26/2025 02:44:20 AM UTC,YK68UCL,,CB52-E Bullet Camera,Coventry
10/26/2025 01:51:53 AM UTC,NU74HKF,,CB52-E Bullet Camera,Coventry
10/26/2025 01:26:30 AM UTC,LG13KUP,,CB52-E Bullet Camera,Coventry
10/26/2025 12:35:11 AM UTC,BX73FWW,,CB52-E Bullet Camera,Coventry
10/26/2025 12:31:12 AM UTC,AK17ZDU,,CB52-E Bullet Camera,Coventry
10/26/2025 12:20:31 AM UTC,BJ22SXB,,CB52-E Bullet Camera,Coventry
10/26/2025 12:09:44 AM UTC,NC71BC0,,CB52-E Bullet Camera,Coventry
10/25/2025 11:59:54 PM UTC,CY70E0U,,CB52-E Bullet Camera,Coventry
10/25/2025 11:45:44 PM UTC,RE12JJV,,CB52-E Bullet Camera,Coventry
10/25/2025 11:30:04 PM UTC,LG13KUP,,CB52-E Bullet Camera,Coventry
10/25/2025 11:18:34 PM UTC,BX67PVN,,CB52-E Bullet Camera,Coventry
10/25/2025 11:07:48 PM UTC,BF72PMV,,CB52-E Bullet Camera,Coventry
10/25/2025 10:34:37 PM UTC,DU68VRD,,CB52-E Bullet Camera,Coventry
10/25/2025 10:31:17 PM UTC,RE12JJV,,CB52-E Bullet Camera,Coventry
10/25/2025 10:25:09 PM UTC,L567GKK,,CB52-E Bullet Camera,Coventry
10/25/2025 09:43:09 PM UTC,RE12JJV,,CB52-E Bullet Camera,Coventry
10/25/2025 09:12:45 PM UTC,DV10PZR,,CB52-E Bullet Camera,Coventry
10/25/2025 08:46:11 PM UTC,BX73FWW,,CB52-E Bullet Camera,Coventry
10/25/2025 08:29:21 PM UTC,BG69GEK,,CB52-E Bullet Camera,Coventry
10/25/2025 08:17:15 PM UTC,0V10PZR,,CB52-E Bullet Camera,Coventry
10/25/2025 08:03:57 PM UTC,BR68EXA,,CB52-E Bullet Camera,Coventry
10/25/2025 08:03:21 PM UTC,YD220CZ,,CB52-E Bullet Camera,Coventry
10/25/2025 07:45:41 PM UTC,FH70BYT,,CB52-E Bullet Camera,Coventry
10/25/2025 07:31:52 PM UTC,B014XNK,,CB52-E Bullet Camera,Coventry
10/25/2025 07:26:04 PM UTC,GV06HZZ,,CB52-E Bullet Camera,Coventry
10/25/2025 06:57:59 PM UTC,YT62AVY,,CB52-E Bullet Camera,Coventry
10/25/2025 06:54:06 PM UTC,KS64FZF,,CB52-E Bullet Camera,Coventry
10/25/2025 06:43:38 PM UTC,YB19VSZ,,CB52-E Bullet Camera,Coventry
10/25/2025 06:31:18 PM UTC,YK681CL,,CB52-E Bullet Camera,Coventry
10/25/2025 06:26:41 PM UTC,HD21LMX,,CB52-E Bullet Camera,Coventry
10/25/2025 06:14:31 PM UTC,BA15NTW,,CB52-E Bullet Camera,Coventry
10/25/2025 05:57:42 PM UTC,FN69UUX,,CB52-E Bullet Camera,Coventry
10/25/2025 05:57:39 PM UTC,LG72DX0,,CB52-E Bullet Camera,Coventry
10/25/2025 05:32:18 PM UTC,BH17PPV,,CB52-E Bullet Camera,Coventry
10/25/2025 05:32:15 PM UTC,FY09RUR,,CB52-E Bullet Camera,Coventry
10/25/2025 05:30:33 PM UTC,L666UTW,,CB52-E Bullet Camera,Coventry
10/25/2025 05:18:49 PM UTC,YK68UCL,,CB52-E Bullet Camera,Coventry
10/25/2025 05:17:23 PM UTC,YC18XMN,,CB52-E Bullet Camera,Coventry
10/25/2025 05:16:48 PM UTC,LG72DTZ,,CB52-E Bullet Camera,Coventry
10/25/2025 05:13:14 PM UTC,YJ19KZK,,CB52-E Bullet Camera,Coventry
10/25/2025 05:11:41 PM UTC,BG62GNX,,CB52-E Bullet Camera,Coventry
10/25/2025 05:11:38 PM UTC,Y313RBF,,CB52-E Bullet Camera,Coventry
10/25/2025 05:08:54 PM UTC,PN69HKA,,CB52-E Bullet Camera,Coventry
10/25/2025 05:02:34 PM UTC,N16TJL,,CB52-E Bullet Camera,Coventry
10/25/2025 04:57:36 PM UTC,DF69UTN,,CB52-E Bullet Camera,Coventry
10/25/2025 04:54:27 PM UTC,FV07VCP,,CB52-E Bullet Camera,Coventry
10/25/2025 04:53:04 PM UTC,YP71ZDN,,CB52-E Bullet Camera,Coventry
10/25/2025 04:52:54 PM UTC,FL66FBV,,CB52-E Bullet Camera,Coventry
10/25/2025 04:50:25 PM UTC,AF69XL0,,CB52-E Bullet Camera,Coventry
10/25/2025 04:49:04 PM UTC,NX18SVY,,CB52-E Bullet Camera,Coventry
10/25/2025 04:48:31 PM UTC,HY64ZB0,,CB52-E Bullet Camera,Coventry
10/25/2025 04:39:55 PM UTC,JX09JAY,,CB52-E Bullet Camera,Coventry
10/25/2025 04:38:52 PM UTC,R008YKE,,CB52-E Bullet Camera,Coventry
10/25/2025 04:38:36 PM UTC,BN11MKX,,CB52-E Bullet Camera,Coventry
